,log10phi,f_r,log10x_50,A0,PE,fpvls_avg,fpvls_std,IC50s_avg,IC50s_std,dose
0,-0.5190669588604134,0.030984048883397397,1.5867545331851651,1.0,0.9886363636363636,6.096653634749596,0.0,1.6989700043360187,0.0,10.0
1,-0.0890490648554035,0.07685971639512325,1.2876471785696226,1.0,0.9659090909090909,4.627920162536284,0.9651114954631849,1.6989700043360187,0.0,10.0
2,-0.5594801952208314,0.10987703172707092,1.1840443293466258,0.0,0.9204545454545454,5.224233522381835,1.411772436107536,1.6989700043360187,0.0,10.0
3,-0.4336301019758172,0.050761937785388685,1.6088077595672572,2.0,0.9659090909090909,4.212950386534655,1.1285641008933267,1.6989700043360187,0.0,10.0
4,-0.18263727910912878,0.005828656245742199,1.1623846831487046,0.0,0.9886363636363636,5.727722668832416,0.0,1.6989700043360187,0.0,10.0
5,-0.5169152234436851,0.09723310462803439,1.4810031990186525,1.0,0.8522727272727273,6.3018535930705335,0.5984280337545306,1.6989700043360187,0.0,10.0
6,-0.2635605639692834,0.11001873644804946,1.6439604959740834,1.0,0.8636363636363636,5.155723319518398,1.2997853639783206,1.6989700043360187,0.0,10.0
7,-0.13177975167702413,0.15988949571002176,1.0032226902603507,2.0,0.8977272727272727,4.951748664850522,1.9972940501310599,1.6922704898117804,0.018949088602986712,10.0
8,0.03520719582153989,0.06382887504702406,1.3146287815607158,1.0,0.9659090909090909,3.5489643356188765,1.503873753991551,1.6989700043360187,0.0,10.0
9,0.04809847925118258,0.001979183864481684,0.12519021985128415,1.0,1.0,,,,,10.0
10,-0.16663963388467468,0.013258016838853547,1.5191052123902427,2.0,0.9772727272727273,6.384991453375552,0.5054958970770911,0.7210182536083685,0.3214430902620504,10.0
11,0.18613465753307146,0.0808741771327397,1.2606016506639954,1.0,0.9431818181818182,5.043861802130971,1.368758431056692,1.6989700043360187,0.0,10.0
12,-0.8931582704441603,0.20821693031851485,1.467767313179751,1.0,0.7840909090909091,5.375448590905361,1.2412696192001635,1.6989700043360187,0.0,10.0
13,0.2875119822319909,0.18448714704880184,1.2508085064123076,3.0,0.7727272727272727,5.163910079843909,1.86783408698253,1.6488703288190798,0.21837942268251517,10.0
14,-0.28730559800869465,0.16837115998440128,1.455160632999741,3.0,0.7613636363636364,5.547295553979681,1.6143523675622513,1.6989700043360187,0.0,10.0
15,-0.297409998434175,0.18011085223092985,1.1790303745749224,4.0,0.7727272727272727,5.868196464922762,1.0603954091552343,1.6989700043360187,0.0,10.0
16,0.33571855144328505,0.0790069276478313,1.2926187409716572,2.0,0.9545454545454546,5.117536954067771,0.7540792910966616,1.6989700043360187,0.0,10.0
17,0.13336734159676852,0.11897200056141793,1.3992850802526096,0.0,0.9431818181818182,5.60645873844654,0.8892075525532401,1.6849821371371292,0.02797573439777965,10.0
18,0.4688717091390004,0.01978075985937627,-0.6137858442403595,2.0,0.9772727272727273,5.076309211769438,1.1406489450563906,1.0616599215885225,0.6373100827474962,10.0
19,0.27695936897201895,0.09116621164683233,1.72855980382647,2.0,0.8636363636363636,4.978356631077175,1.8560386795060089,1.694993448311833,0.01318874429005168,10.0
20,0.027433328287218138,0.2647682920343862,1.4611329985183459,0.0,0.6818181818181819,5.701151464859904,1.3264422223765988,1.6989700043360187,0.0,10.0
21,0.02605483505770627,0.2610287297828735,1.248257342838468,5.0,0.6818181818181819,5.432970456371206,1.551570799452003,1.6653662900915225,0.1687120745233778,10.0
