,0,1,2,3,4,5,6
20,4.387828680838902,0.20097441880022984,0.03477322075403761,0.22355143759584828,0.0008202960816119462,177.56352510606035,2.751144006745222
21,4.978869680244603,0.2870528018276963,0.056356890502646494,0.09579308910144123,0.0014572088029527368,210.50133709555098,2.230497557701536
22,5.940128294670002,0.4234568193094445,0.09918806768826516,1.4432232353844348,0.0020327519767925004,227.24549704103674,4.1859710618057795
23,5.054556351256457,3.187412863504578,0.6352955852144917,0.08014449308119535,0.017818401673805558,230.26343401862042,7.027147186154975
24,5.000335020205852,0.7500442189517543,0.14789055697352066,0.260866412125075,0.00162929753160006,155.49573656950585,2.512795107626061
25,8.353736409269342,0.21695715504085616,0.07146760338138056,8.905478335766231,0.0005943144073245013,189.0870966492338,3.175991950688464
26,20.816792571701768,0.3724363711372932,0.30571755301498343,6.21679264526215,6.0426877011154244e-05,259.53982391638766,7.466232466676852
27,5.022059280040431,0.6417318502792473,0.12708371533466276,0.12663698964374376,0.014763718923182942,189.6263548206589,3.978909985083315
28,5.850583570706375,0.1499989956019491,0.03460525166293444,0.07333010333210033,0.002462323049424979,231.10153899725626,3.412305329638912
29,4.5649989961272395,0.7057687949115766,0.12704501020306616,6.787168869880815,0.006205537154692558,112.99607901938673,1.8471241734596522
30,5.747581540677355,0.4610868441122955,0.10450145708111468,0.10188257741970579,0.00575751886244539,128.62361193418397,2.3734352274212056
31,6.2981267884853995,0.1494306303615315,0.03711124305054235,0.20152127585526142,0.007542216742256868,247.889847231971,2.246248169809121
32,6.65758815987945,0.16590578971457837,0.043554490915883946,0.6981909547153358,0.00020609303595747609,237.70273780030266,2.2118467830255377
33,3.65095819786447,0.19437589949682602,0.027983610691200533,0.02541596501477236,0.0003555239644984683,151.78760467574446,2.6203240671904906
34,8.966418933659277,1.0165803773942836,0.3594307445020886,0.14635225812909727,0.0011332015033837526,331.0595005002079,8.607885438594316
35,9.017293957552964,0.37347998404914917,0.132799987105512,0.886502153914415,0.0004890337329149777,210.02617744455912,2.750427290902023
36,15.51725446896733,0.16148436991675044,0.09880976108603762,3.8197644387082907,6.214017199132903e-05,253.04402687393716,4.483259426306267
37,5.959251842153751,0.2587654779233475,0.06080685606791238,0.1588386819575511,0.004053672574518127,182.664433439868,2.6368394323751367
38,11.32442268117137,0.21643849763653195,0.09665071146443333,1.4420359121341824,0.02178515969210633,293.93381349641083,1.8975417263417829
39,4.596702425645577,0.22723271042429852,0.04118809562804512,0.2070615414130328,0.0022136813568970387,227.88547114948094,3.3071797577323343
40,7.671255793720828,0.17123185521742232,0.051797106531812596,1.6394320336073127,0.0006787938841291192,212.49151252109178,2.026506316050802
41,5.104603760053969,0.12940042952505953,0.02604667119187862,0.9930554231638943,0.0010845279194860058,246.89464851896372,1.9244380732560729
42,9.592693664990163,0.7680726580293785,0.2905342618514478,1.0418772026401717,0.0053098899290788554,136.49086277829932,3.0815372525169105
43,10.917195600768252,0.20100658329497698,0.08653182169317686,0.6458665850741804,0.0008621259179187082,207.30994054706173,1.9801882653768472
44,9.051719778675993,0.21912519198514196,0.07821280903322778,0.4023934411573577,0.0005342826559657424,236.33633760866005,2.416327393589056
45,7.4578420971804595,0.21943118608826964,0.06453064532509835,1.0810300984444792,0.00026915831380915913,300.02172576064885,3.2065130286951296
46,4.626940338264503,0.20299942707841814,0.03703762971026612,0.2926585960037546,0.0017585761329636644,248.4728212977788,3.950104078326173
47,6.392640878966886,0.17030042443107152,0.0429289742629806,0.4420747333014315,0.0001557107309961139,249.96923384545,2.2721689338428943
